clean_body,agent,source,pr_type,closed_at,state,detected_lang,merged_at,id_pr,created_at,friction_score,sentiment_label,sentiment_model_used,is_negative,dominant_emotion,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_sadness,emotion_surprise,emotion_neutral,negative_emotion_score,friction_category,is_merged,timestamp,created_time,merged_time,time_to_merge_hours,is_human
"next PR, okay?",Claude_Code,comment,feat,2025-05-21 12:00:58+00:00,closed,EN,2025-05-21T12:00:58Z,3078006902,,0.02526850253343582,neutral,EN,False,neutral,0.24185769259929657,0.13575972616672516,0.013484103605151176,0.018613534048199654,0.007253928575664759,0.009364043362438679,0.5736669898033142,0.09958886273670942,N/A,1,,,2025-05-21 12:00:58+00:00,,False
Why [CODE] ?,Claude_Code,comment,feat,2025-07-22 16:21:13+00:00,closed,EN,,3158802702,,0.10705076903104782,neutral,EN,False,surprise,0.023679329082369804,0.005219344515353441,0.008111676201224327,0.0024678362533450127,0.004068277310580015,0.6909821629524231,0.26547136902809143,0.010269656777381897,N/A,0,,,,,False
"I created an issue about this. https://github.com/giselles-ai/giselle/issues/972 Since other property panels use the same logic, we could refactor all of them.",Claude_Code,comment,feat,2025-05-28 05:49:20+00:00,closed,EN,,3079303421,,0.24243101477622986,neutral,EN,False,neutral,0.007570636458694935,0.002017964143306017,0.0017189803766086698,0.007480784319341183,0.0072698937729001045,0.03800544887781143,0.9359362721443176,0.0046443686878774315,N/A,0,,,,,False
"nope, it's easy to fix :) done ✅",Claude_Code,comment,feat,2025-05-21 12:00:58+00:00,closed,EN,2025-05-21T12:00:58Z,3078006902,,0.01859757862985134,positive,EN,False,neutral,0.008253071457147598,0.006409181281924248,0.0016138546634465456,0.2545800507068634,0.01535511389374733,0.01682380586862564,0.6969648599624634,0.00790780532406643,N/A,1,,,2025-05-21 12:00:58+00:00,,False
"@kaovilai Zero people work on this repo, I sometimes work on it in my free time, but can really only deal with CVE's and k8s updates. @camilamacedo86 is also using her free time here to help as well. I'm sorry you are frustrated about this, I'm also frustrated at the situation that operator-framework is in as a whole, but there is nothing I can do to get more investment or more maintainers. > By this logic, [CODE] doesn't need to exists at all. Also, I agree that [CODE] should have never existed here and doesn't need to exist, given other options.",Claude_Code,comment,feat,2025-05-29 21:24:04+00:00,closed,EN,,3098322647,,0.404570072889328,neutral,EN,False,anger,0.7164099812507629,0.004253789316862822,0.0018346067517995834,0.0029550588224083185,0.199738547205925,0.025502590462565422,0.049305401742458344,0.23055923113133758,N/A,0,,,,,False
Changed [CODE] to [CODE] and made it a simple function instead of a class.,Claude_Code,comment,refactor,2025-07-14 03:57:14+00:00,closed,EN,2025-07-14T03:57:13Z,3222101465,,0.05221591144800186,neutral,EN,False,neutral,0.012818152084946632,0.016807151958346367,0.0017263651825487614,0.004066873341798782,0.006816871464252472,0.028001369908452034,0.9297631978988647,0.009542135172523558,N/A,1,,,2025-07-14 03:57:13+00:00,,False
"📝 column.unique has been deleted, but index.unique needs to remain.",Claude_Code,comment,feat,2025-06-26 05:38:34+00:00,closed,EN,2025-06-26T05:38:34Z,3177654490,,0.10837403684854507,neutral,EN,False,neutral,0.015591675415635109,0.01465291902422905,0.003545070067048073,0.003935504704713821,0.03878359496593475,0.013986488804221153,0.909504771232605,0.018143314868211746,N/A,1,,,2025-06-26 05:38:34+00:00,,False
"Options are left empty here, because we don't use L0 executors. We use our own relay as the executor.",Claude_Code,comment,feat,2025-07-10 05:41:22+00:00,closed,EN,2025-07-10T05:41:21Z,3160647911,,0.39209842681884766,neutral,EN,False,neutral,0.012099151499569416,0.022024210542440414,0.0037795593962073326,0.002052677795290947,0.026422595605254173,0.011408241465687752,0.922213613986969,0.016081379260867834,N/A,1,,,2025-07-10 05:41:21+00:00,,False
The query node can't be connected to another query node. This is a desired code.,Claude_Code,comment,feat,2025-05-28 05:49:20+00:00,closed,EN,,3079303421,,0.2718888223171234,neutral,EN,False,neutral,0.007859631441533566,0.015683351084589958,0.002236856846138835,0.003085380420088768,0.02071666345000267,0.023762082681059837,0.9266560077667236,0.011624125705566257,N/A,0,,,,,False
It is my opinion that mainline maintainers (or lack thereof) have robust e2e and check that community contributors are able to add things that don't break those main paths.,Claude_Code,comment,feat,2025-05-29 21:24:04+00:00,closed,EN,,3098322647,,0.08619046211242676,neutral,EN,False,neutral,0.008992809802293777,0.004458440933376551,0.00201062997803092,0.00811061728745699,0.0034888151567429304,0.007430196739733219,0.9655084609985352,0.004737673967611045,N/A,0,,,,,False
"Hi @kaovilai, I completely share your frustration around the lack of tooling abstraction ([ref](https://github.com/operator-framework/operator-sdk/pull/6952#discussion_r2114583121)). To help us address this and hopefully gain more traction, could you please open a GitHub issue describing: - a) What exactly you're trying to do - b) Where the complexity lies - c) And ideally, how you'd like things to work instead Depending on your setup: - If you're using OLMv0 to manage your solutions, please open it in: https://github.com/operator-framework/operator-lifecycle-manager - If you're already on OLMv1, then use: https://github.com/operator-framework/operator-controller Once the issue is up, I’ll link it to an internal JIRA and do my best to bring more visibility to it. I would really appreciate if you can ping me on it. Thanks a lot for your help! 🙏",Claude_Code,comment,feat,2025-05-29 21:24:04+00:00,closed,EN,,3098322647,,0.24575497210025787,neutral,EN,False,anger,0.9681756496429443,0.0016982168890535831,0.0014988590264692903,0.001319472212344408,0.006052125245332718,0.0030426988378167152,0.018212875351309776,0.24435621270094998,N/A,0,,,,,False
"> [Motivation for the change:](https://github.com/operator-framework/operator-sdk/pull/6952#event-17856687994:~:text=instead%20of%20InstallOperator-,Motivation%20for%20the%20change%3A,-Currently%2C%20the%20operator) > > Currently, the operator-sdk run bundle command creates both a catalog source and a subscription. However, there are use cases where users need only the catalog source: > > Testing tokenized auth install flows: For testing the OpenShift Console's operator install frontend with tokenized authentication (see [operator-hub-subscribe.tsx#L502-L555](https://github.com/openshift/console/blob/f11a6158ae722200d342519971af337f8ff61d3a/frontend/packages/operator-lifecycle-manager/src/components/operator-hub/operator-hub-subscribe.tsx#L502-L555)), automatic subscription creation is not desirable. The frontend needs to handle the subscription creation flow itself to properly manage authentication tokens. > Manual subscription management: Users may want to create the catalog source first and then manually create subscriptions with specific configurations > Integration with other tools: Other automation tools or operators may need to create subscriptions programmatically after the catalog source is available > Testing: Developers may want to test catalog source creation independently from operator installation > Multi-tenant scenarios: In environments where different teams manage catalog sources and subscriptions separately",Claude_Code,comment,feat,2025-05-29 21:24:04+00:00,closed,EN,,3098322647,,0.029475660994648933,neutral,EN,False,neutral,0.010731876827776432,0.00419623963534832,0.006691495422273874,0.004891734104603529,0.004927745554596186,0.02038247510790825,0.9481784701347351,0.006636839359998703,N/A,0,,,,,False
This looks a bit ugly. I'll create a mapping event -> payload.,Claude_Code,comment,feat,2025-07-18 05:37:50+00:00,closed,EN,2025-07-18T05:37:50Z,3235103212,,0.9063244462013245,negative,EN,True,disgust,0.0125680360943079,0.9659922122955322,0.0049203080125153065,0.00031047742231749,0.008794909343123436,0.00078158441465348,0.006632468197494745,0.24806886643636972,Code Style,1,,,2025-07-18 05:37:50+00:00,,False
Missing examples,Claude_Code,comment,docs,2025-07-21 16:11:39+00:00,closed,EN,2025-07-21T16:11:39Z,3247725112,,0.3649154603481293,neutral,EN,False,neutral,0.01841340772807598,0.03587084636092186,0.007867103442549706,0.003070508362725377,0.27994832396507263,0.04700888320803642,0.607820987701416,0.08552492037415504,N/A,1,,,2025-07-21 16:11:39+00:00,,False
Missing return for chaining,Claude_Code,comment,docs,2025-07-21 16:11:39+00:00,closed,EN,2025-07-21T16:11:39Z,3247725112,,0.5555722117424011,negative,EN,True,sadness,0.007156689651310444,0.014182662591338158,0.010815991088747978,0.005057355388998985,0.7358977794647217,0.032926905900239944,0.19396254420280457,0.19201328069902956,Security,1,,,2025-07-21 16:11:39+00:00,,False
Missing constructor and apiClient,Claude_Code,comment,docs,2025-07-21 16:11:39+00:00,closed,EN,2025-07-21T16:11:39Z,3247725112,,0.7029746174812317,negative,EN,True,sadness,0.031962741166353226,0.029326921328902245,0.008654829114675522,0.002497466281056404,0.5223830342292786,0.05055634304881096,0.35461872816085815,0.1480818814598024,Code Style,1,,,2025-07-21 16:11:39+00:00,,False
Missing returns,Claude_Code,comment,docs,2025-07-21 16:11:39+00:00,closed,EN,2025-07-21T16:11:39Z,3247725112,,0.2618997395038605,neutral,EN,False,sadness,0.0075342170894145966,0.0071238065138459206,0.011434595100581646,0.003598676761612296,0.47831472754478455,0.03446337953209877,0.45753058791160583,0.12610183656215668,N/A,1,,,2025-07-21 16:11:39+00:00,,False
Missing module type,Claude_Code,comment,docs,2025-07-21 16:11:39+00:00,closed,EN,2025-07-21T16:11:39Z,3247725112,,0.4843946397304535,negative,EN,True,neutral,0.019629601389169693,0.032622918486595154,0.009800507687032223,0.003401813330128789,0.3091944456100464,0.043436449021101,0.5819142460823059,0.09281186829321086,Code Style,1,,,2025-07-21 16:11:39+00:00,,False
This looks like it just wraps parsePoolAssetsByDenoms right? Why not just call parsePoolAssetsByDenoms directly?,Claude_Code,comment,refactor,2025-03-22 00:03:13+00:00,closed,EN,,2905748105,,0.1571771651506424,neutral,EN,False,neutral,0.0076532247476279736,0.009445952251553535,0.00111493282020092,0.002043534768745303,0.002030801959335804,0.02381831780076027,0.95389324426651,0.005061227944679558,N/A,0,,,,,False
arguably this doesn't make much sense anymore,Claude_Code,comment,feat,2025-05-21 12:00:58+00:00,closed,EN,2025-05-21T12:00:58Z,3078006902,,0.7781440019607544,negative,EN,True,disgust,0.1633104681968689,0.5668933987617493,0.011456028558313847,0.001975425286218524,0.07733558863401413,0.01933847926557064,0.15969055891036987,0.20474887103773654,Logic,1,,,2025-05-21 12:00:58+00:00,,False
"> Note on parser fix: While this is technically a bug in the schemarb parser, we don't need to fix it because the relationships field will be removed entirely in Phase 2 of this deprecation. I see",Claude_Code,comment,feat,2025-06-25 08:17:48+00:00,closed,EN,2025-06-25T08:17:47Z,3167450477,,0.5512569546699524,negative,EN,True,neutral,0.011601864360272884,0.026035984978079796,0.004120422061532736,0.004388547036796808,0.03407391533255577,0.06066293641924858,0.85911625623703,0.018958046683110297,Logic,1,,,2025-06-25 08:17:47+00:00,,False
It's intended.,Claude_Code,comment,feat,2025-05-28 05:49:20+00:00,closed,EN,,3079303421,,0.08808424323797226,neutral,EN,False,neutral,0.013849969953298569,0.05507979542016983,0.002423160709440708,0.007952648214995861,0.023944851011037827,0.0074386801570653915,0.889310896396637,0.023824444273486733,N/A,0,,,,,False
"> I'll create a separate PR just for this part and update the tests as well. 👍 thanks! @NoritakaIkeda ------- I wrote down one idea! * Don't allow **any direct inserts** into [CODE], even from authenticated users — **simple and safe!** * Inserts should only happen in these two typical cases: * [CODE] When [CODE] is called * ✅ This one's already done and marked as [CODE]! * [CODE] When an authenticated user runs a **new function to create an organization** * That function will make them the first member * Basically, we’ll tweak the part in [CODE] where we currently insert into [CODE] directly * Bonus: this makes everything more atomic, which is great too -------- Any other ideas? I don't think it's semantically good to require sending an invitation to the person who created the organization (the first member). What do you think?",Claude_Code,comment,test,2025-05-08 04:24:57+00:00,closed,EN,2025-05-08T04:24:57Z,3047699666,,0.011813974939286709,positive,EN,False,neutral,0.030288783833384514,0.004692377522587776,0.002975414739921689,0.044459983706474304,0.00495821051299572,0.040844663977622986,0.871780514717102,0.010728696652222425,N/A,1,,,2025-05-08 04:24:57+00:00,,False
adding to dev dependencies for a test,Claude_Code,comment,fix,2025-06-25 16:37:20+00:00,closed,EN,2025-06-25T16:37:20Z,3172647828,,0.04828751087188721,neutral,EN,False,neutral,0.007670847233384848,0.007070702500641346,0.007177797611802816,0.006754154339432716,0.004180614370852709,0.03304023668169975,0.9341057538986206,0.00652499042917043,N/A,1,,,2025-06-25 16:37:20+00:00,,False
"Can we drop it or is it a pain to refactor? There will be a behavior change because of that btw, because we'll reuse the context passed through [CODE] instead of creating a new one for every session, which is a good thing 👍🏻",Claude_Code,comment,feat,2025-05-21 12:00:58+00:00,closed,EN,2025-05-21T12:00:58Z,3078006902,,0.044976744800806046,positive,EN,False,neutral,0.014421427622437477,0.012958032079041004,0.002004025038331747,0.005725732538849115,0.004290104378014803,0.004821288399398327,0.9557793736457825,0.008418397279456258,N/A,1,,,2025-05-21 12:00:58+00:00,,False
Have you tried [CODE] ? https://cli.urfave.org/v3/examples/completions/shell-completions/#default-auto-completion Maybe that's a breaking change but maybe it's time to bump the major version as we bump it to v3 of the CLI pkg?,Claude_Code,comment,feat,2025-05-21 12:00:58+00:00,closed,EN,2025-05-21T12:00:58Z,3078006902,,0.059702981263399124,neutral,EN,False,neutral,0.009288732893764973,0.004823894239962101,0.005235633347183466,0.004604201298207045,0.02546529658138752,0.07818000018596649,0.8724022507667542,0.011203389265574515,N/A,1,,,2025-05-21 12:00:58+00:00,,False
Why not simply [CODE_BLOCK] And then later [CODE_BLOCK],Claude_Code,comment,feat,2025-05-21 12:00:58+00:00,closed,EN,2025-05-21T12:00:58Z,3078006902,,0.04372912272810936,neutral,EN,False,neutral,0.01788247376680374,0.008363424800336361,0.002534196013584733,0.001579690258949995,0.002856420585885644,0.0429859459400177,0.9237978458404541,0.00790912879165262,N/A,1,,,2025-05-21 12:00:58+00:00,,False
Same for the delete version func,Claude_Code,comment,feat,2025-05-21 12:00:58+00:00,closed,EN,2025-05-21T12:00:58Z,3078006902,,0.07316315174102783,neutral,EN,False,neutral,0.013168667443096638,0.007653539534658194,0.005954925902187824,0.0044896868057549,0.007626453414559364,0.027987593784928322,0.9331191778182983,0.008600896573625505,N/A,1,,,2025-05-21 12:00:58+00:00,,False
Same for all the others,Claude_Code,comment,feat,2025-05-21 12:00:58+00:00,closed,EN,2025-05-21T12:00:58Z,3078006902,,0.05093134567141533,neutral,EN,False,neutral,0.009898060001432896,0.00792852696031332,0.0029330530669540167,0.004327930975705385,0.011477198451757431,0.023333443328738213,0.9401017427444458,0.008059209620114416,N/A,1,,,2025-05-21 12:00:58+00:00,,False
